id,decimalLongitude,decimalLatitude,eventDate,institutionCode,collectionCode,catalogNumber,datasetName,phylum,order,family,genus,scientificName,originalScientificName,scientificNameAuthorship,obisID,resourceID,yearcollected,species,qc,aphiaID,speciesID,scientificNameID,class,depth,basisOfRecord,locality,minimumDepthInMeters,maximumDepthInMeters,continent,datasetID,eventID,geodeticDatum,modified,occurrenceID,occurrenceStatus,lifestage,coordinateUncertaintyInMeters,recordedBy,dynamicProperties,bibliographicCitation,specificEpithet,individualCount,identifiedBy,fieldNumber,otherCatalogNumbers,recordNumber,sex,references,occurrenceRemarks,eventTime
725883911,10.5717,55.8951,2000-08-23 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287118,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,10.8,Occurrence,220063,10.8,10.8,NA,IMIS:dasid:4494,75845,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287118,present,U,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,U,NA,NA,NA
725884331,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287180,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62721,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287180,present,U,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,U,NA,NA,NA
725884343,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287192,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62722,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287192,present,U,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,U,NA,NA,NA
725884357,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287206,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62723,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287206,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725884370,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287219,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62724,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287219,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725884388,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287237,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62725,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287237,present,U,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,U,NA,NA,NA
725884403,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287252,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62726,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287252,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725893860,10.6404,56.5627,2000-05-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_248604,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,7.1999998,Occurrence,190002,7.2,7.2,NA,IMIS:dasid:4494,72282,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_248604,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725893890,10.6404,56.5627,2000-05-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_248634,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,7.1999998,Occurrence,190002,7.2,7.2,NA,IMIS:dasid:4494,72284,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_248634,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725893925,10.6404,56.5627,2000-05-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_248669,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,7.1999998,Occurrence,190002,7.2,7.2,NA,IMIS:dasid:4494,72286,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_248669,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725894322,10.6404,56.5627,2000-05-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_248708,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,7.1999998,Occurrence,190002,7.2,7.2,NA,IMIS:dasid:4494,72288,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_248708,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725894356,10.6404,56.5627,2000-05-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_248742,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,7.1999998,Occurrence,190002,7.2,7.2,NA,IMIS:dasid:4494,72290,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_248742,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725901314,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755232,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18820,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755232,present,U,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,U,NA,NA,NA
725901318,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755236,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18821,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755236,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725901326,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755244,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18823,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755244,present,U,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,U,NA,NA,NA
725901331,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755249,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18824,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755249,present,U,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,U,NA,NA,NA
725901335,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755253,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18825,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755253,present,U,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,U,NA,NA,NA
725901342,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755260,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18826,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755260,present,U,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,U,NA,NA,NA
725901347,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755265,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18827,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755265,present,U,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,U,NA,NA,NA
725901354,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755272,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18828,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755272,present,U,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,U,NA,NA,NA
725901358,9.9125,55.5082,2000-06-08 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_755276,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,12.4,Occurrence,6100017,12.4,12.4,NA,IMIS:dasid:4494,18829,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_755276,present,U,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,U,NA,NA,NA
725911787,8.5983,56.69,2000-04-07 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_349715,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1073183871,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,4,Occurrence,Ager_ omr_det-14,4,4,NA,IMIS:dasid:4494,76980,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_349715,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725913211,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287281,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62728,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287281,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725913226,10.3187,56.1547,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_287296,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,16.200001,Occurrence,170006,16.2,16.2,NA,IMIS:dasid:4494,62729,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_287296,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725914881,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560022,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7582,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560022,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725914888,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560029,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7583,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560029,present,U,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,U,NA,NA,NA
725915434,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560038,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7584,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560038,present,U,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,U,NA,NA,NA
725915447,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560051,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7585,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560051,present,U,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,U,NA,NA,NA
725915456,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560060,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7586,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560060,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725915463,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560067,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7587,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560067,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725915495,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560099,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7590,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560099,present,U,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,U,NA,NA,NA
725915503,11.4188,55.1277,2000-05-04 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_560107,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,14,Occurrence,0101021,14,14,NA,IMIS:dasid:4494,7591,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_560107,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725918249,9.8037,54.8457,2000-09-13 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_680797,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1068989567,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15,Occurrence,FFSB0027,15,15,NA,IMIS:dasid:4494,35913,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_680797,present,U,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,U,NA,NA,NA
725921377,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98727,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65096,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98727,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725921396,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98746,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65097,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98746,present,U,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,U,NA,NA,NA
725921413,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98763,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65098,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98763,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725921429,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98779,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65099,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98779,present,U,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,U,NA,NA,NA
725921441,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98791,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65100,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98791,present,U,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,U,NA,NA,NA
725921451,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98801,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65101,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98801,present,U,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,U,NA,NA,NA
725921466,10.4659,56.1597,2000-10-24 10:00:00,"Aarhus University, Department of Bioscience, Marine Ecology Roskilde",Time series of zoobenthos in Danish waters,AarhusUniversity_zoobenthos_98816,Danish benthic marine monitoring data from ODAM,Mollusca,Cardiida,Semelidae,Abra,Abra alba,Abra alba,"(W. Wood, 1802)",395450,3920,2000,Abra alba,1060600959,141433,395450,urn:lsid:marinespecies.org:taxname:141433,Bivalvia,15.2,Occurrence,170024,15.2,15.2,NA,IMIS:dasid:4494,65102,EPSG:4326,2015-07-22 14:03:01,AarhusUniversity_zoobenthos_98816,present,U,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,U,NA,NA,NA
